year,geo,country_name,ceparema,activity,inv_gov,inv_corp_spec,inv_corp_anc,inv_corp_total,inv_total
2020,MT,Malta,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2021,MT,Malta,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2017,MT,Malta,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2020,MT,Malta,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,0.0,0.0,0.0,0.0
2021,MT,Malta,CEPA9,Other environmental protection activities,0.0,0.0,0.0,0.0,0.0
2016,MT,Malta,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2021,MT,Malta,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,0.0,0.0,0.0,0.0
2022,MT,Malta,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2021,MT,Malta,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2020,MT,Malta,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2020,DE,Germany,CEPA4,"Protection and remediation of soil, groundwater and surface water",344100000.0,73000000.0,270500000.0,343500000.0,687600000.0
2021,LT,Lithuania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2020,LT,Lithuania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2018,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2019,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2022,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2018,NO,Norway,CEPA3,Waste management,124700000.0,106900000.0,,106900000.0,231600000.0
2020,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2021,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2015,AT,Austria,CEPA6,Protection of biodiversity and landscapes,5500000.0,0.0,14200000.0,14200000.0,19700000.0
2014,PT,Portugal,CEPA2,Wastewater management,149300000.0,55100000.0,17200000.0,72300000.0,221600000.0
2022,FI,Finland,CEPA8,Environmental research and development,0.0,0.0,700000.0,700000.0,700000.0
2017,RO,Romania,CEPA7,Protection against radiation (excluding external safety),1200000.0,0.0,0.0,0.0,1200000.0
2015,MT,Malta,CEPA3,Waste management,59800000.0,2200000.0,4100000.0,6300000.0,66100000.0
2021,FI,Finland,CEPA3,Waste management,0.0,331000000.0,33000000.0,364000000.0,364000000.0
2016,IE,Ireland,CEPA9,Other environmental protection activities,9600000.0,,1200000.0,1200000.0,10800000.0
2015,LT,Lithuania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2019,LV,Latvia,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,1200000.0,800000.0,2000000.0,2000000.0
2015,DE,Germany,CEPA5,Noise and vibration abatement (excluding workplace protection),,,85100000.0,85100000.0,85100000.0
2014,LT,Lithuania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2018,SI,Slovenia,CEPA8,Environmental research and development,11500000.0,0.0,0.0,0.0,11500000.0
2018,LT,Lithuania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2022,LT,Lithuania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2018,DE,Germany,CEPA112_122,Protection of climate and ozone layer,,,286700000.0,286700000.0,286700000.0
2021,BE,Belgium,CEPA5,Noise and vibration abatement (excluding workplace protection),900000.0,37800000.0,24800000.0,62600000.0,63500000.0
2017,BG,Bulgaria,CEPA1,Protection of ambient air and climate,1200000.0,0.0,60000000.0,60000000.0,61200000.0
2019,IE,Ireland,CEPA4,"Protection and remediation of soil, groundwater and surface water",2100000.0,0.0,3800000.0,3800000.0,5900000.0
2017,CH,Switzerland,CEPA8,Environmental research and development,,9000000.0,,9000000.0,9000000.0
2017,IE,Ireland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,12700000.0,0.0,600000.0,600000.0,13300000.0
2017,HR,Croatia,CEPA9,Other environmental protection activities,100000.0,0.0,500000.0,500000.0,600000.0
2016,PT,Portugal,CEPA9,Other environmental protection activities,4400000.0,200000.0,3400000.0,3600000.0,8000000.0
2021,PT,Portugal,CEPA9,Other environmental protection activities,31200000.0,600000.0,,600000.0,31800000.0
2015,MT,Malta,CEPA1,Protection of ambient air and climate,0.0,0.0,0.0,0.0,0.0
2014,MT,Malta,CEPA1,Protection of ambient air and climate,0.0,0.0,0.0,0.0,0.0
2018,SE,Sweden,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,15600000.0,15600000.0,15600000.0
2019,MT,Malta,CEPA1,Protection of ambient air and climate,0.0,0.0,0.0,0.0,0.0
2018,MT,Malta,CEPA1,Protection of ambient air and climate,0.0,0.0,0.0,0.0,0.0
2017,MT,Malta,CEPA1,Protection of ambient air and climate,0.0,0.0,0.0,0.0,0.0
2016,MT,Malta,CEPA1,Protection of ambient air and climate,0.0,0.0,0.0,0.0,0.0
2021,MT,Malta,CEPA1,Protection of ambient air and climate,0.0,0.0,0.0,0.0,0.0
2020,MT,Malta,CEPA1,Protection of ambient air and climate,0.0,0.0,0.0,0.0,0.0
2014,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2015,RO,Romania,CEPA1,Protection of ambient air and climate,94900000.0,1900000.0,462900000.0,464800000.0,559700000.0
2015,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2018,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2019,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2020,CH,Switzerland,CEPA2,Wastewater management,571100000.0,216700000.0,83800000.0,300500000.0,871600000.0
2022,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2020,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2016,NO,Norway,CEPA1,Protection of ambient air and climate,14000000.0,,26300000.0,26300000.0,40300000.0
2021,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2022,DE,Germany,CEPA1,Protection of ambient air and climate,41800000.0,0.0,1810100000.0,1810100000.0,1851900000.0
2018,EL,Greece,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0.0,0.0,4900000.0,4900000.0,4900000.0
2021,SE,Sweden,CEPA1,Protection of ambient air and climate,47500000.0,0.0,476000000.0,476000000.0,523500000.0
2016,PL,Poland,CEPA7,Protection against radiation (excluding external safety),100000.0,0.0,100000.0,100000.0,200000.0
2022,PT,Portugal,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,78500000.0,29000000.0,,29000000.0,107500000.0
2021,BE,Belgium,CEPA1,Protection of ambient air and climate,63300000.0,28200000.0,237800000.0,266000000.0,329300000.0
2018,EL,Greece,CEPA1,Protection of ambient air and climate,0.0,0.0,1400000.0,1400000.0,1400000.0
2016,SE,Sweden,CEPA6,Protection of biodiversity and landscapes,41000000.0,0.0,,0.0,41000000.0
2016,AT,Austria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0.0,69000000.0,100000.0,69100000.0,69100000.0
2014,MT,Malta,CEPA2,Wastewater management,0.0,200000.0,300000.0,500000.0,500000.0
2019,AT,Austria,CEPA3,Waste management,23000000.0,312800000.0,33000000.0,345800000.0,368800000.0
2020,BG,Bulgaria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,4400000.0,600000.0,10500000.0,11100000.0,15500000.0
2016,LT,Lithuania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,26800000.0,200000.0,0.0,200000.0,27000000.0
2015,AT,Austria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0.0,67900000.0,0.0,67900000.0,67900000.0
2016,FI,Finland,CEPA8,Environmental research and development,0.0,,,0.0,0.0
2015,CH,Switzerland,CEPA5,Noise and vibration abatement (excluding workplace protection),16300000.0,0.0,,0.0,16300000.0
2019,SI,Slovenia,CEPA3,Waste management,9000000.0,10700000.0,59100000.0,69800000.0,78800000.0
2014,EL,Greece,CEPA2,Wastewater management,288000000.0,11100000.0,11300000.0,22400000.0,310400000.0
2021,BG,Bulgaria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,13500000.0,700000.0,2700000.0,3400000.0,16900000.0
2015,IE,Ireland,CEPA1,Protection of ambient air and climate,10700000.0,0.0,2200000.0,2200000.0,12900000.0
2018,LV,Latvia,CEPA3,Waste management,13000000.0,20200000.0,500000.0,20700000.0,33700000.0
2018,AT,Austria,CEPA4,"Protection and remediation of soil, groundwater and surface water",1300000.0,81400000.0,2300000.0,83700000.0,85000000.0
2015,IE,Ireland,CEPA6,Protection of biodiversity and landscapes,5300000.0,0.0,300000.0,300000.0,5600000.0
2019,FI,Finland,CEPA1,Protection of ambient air and climate,0.0,0.0,87600000.0,87600000.0,87600000.0
2020,AT,Austria,CEPA5,Noise and vibration abatement (excluding workplace protection),100000.0,4100000.0,,4100000.0,4200000.0
2016,BE,Belgium,CEPA9,Other environmental protection activities,20000000.0,26200000.0,24500000.0,50700000.0,70700000.0
2020,CH,Switzerland,CEPA6,Protection of biodiversity and landscapes,48100000.0,9000000.0,49900000.0,58900000.0,107000000.0
2022,FI,Finland,CEPA5,Noise and vibration abatement (excluding workplace protection),10600000.0,0.0,2200000.0,2200000.0,12800000.0
2020,SE,Sweden,CEPA1,Protection of ambient air and climate,83100000.0,0.0,271600000.0,271600000.0,354700000.0
2017,BE,Belgium,CEPA4,"Protection and remediation of soil, groundwater and surface water",41200000.0,35300000.0,29400000.0,64700000.0,105900000.0
2019,BE,Belgium,CEPA4,"Protection and remediation of soil, groundwater and surface water",33000000.0,47000000.0,33800000.0,80800000.0,113800000.0
2016,HR,Croatia,CEPA6,Protection of biodiversity and landscapes,1100000.0,0.0,600000.0,600000.0,1700000.0
2017,HR,Croatia,CEPA6,Protection of biodiversity and landscapes,1100000.0,0.0,600000.0,600000.0,1700000.0
2019,DE,Germany,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,480200000.0,0.0,0.0,0.0,480200000.0
2018,DE,Germany,CEPA2,Wastewater management,1371000000.0,5310000000.0,1009600000.0,6319600000.0,7690600000.0
2016,LV,Latvia,CEPA3,Waste management,11300000.0,6300000.0,,6300000.0,17600000.0
2022,IE,Ireland,CEPA1,Protection of ambient air and climate,5200000.0,0.0,,0.0,5200000.0
2021,RO,Romania,CEPA3,Waste management,54800000.0,103400000.0,7800000.0,111200000.0,166000000.0
2018,RO,Romania,CEPA4,"Protection and remediation of soil, groundwater and surface water",800000.0,1400000.0,38500000.0,39900000.0,40700000.0
2016,EL,Greece,CEPA3,Waste management,178000000.0,36100000.0,14900000.0,51000000.0,229000000.0
2015,HR,Croatia,CEPA9,Other environmental protection activities,200000.0,0.0,400000.0,400000.0,600000.0
2017,NO,Norway,CEPA1,Protection of ambient air and climate,14800000.0,,41400000.0,41400000.0,56200000.0
2018,FI,Finland,CEPA3,Waste management,400000.0,140000000.0,43400000.0,183400000.0,183800000.0
2020,IE,Ireland,CEPA9,Other environmental protection activities,7800000.0,,,0.0,7800000.0
2021,IE,Ireland,CEPA9,Other environmental protection activities,7800000.0,,,0.0,7800000.0
2022,CH,Switzerland,CEPA1,Protection of ambient air and climate,4400000.0,6700000.0,205800000.0,212500000.0,216900000.0
2019,DE,Germany,CEPA9,Other environmental protection activities,43000000.0,,,0.0,43000000.0
2021,CH,Switzerland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,56900000.0,36200000.0,38500000.0,74700000.0,131600000.0
2020,BE,Belgium,CEPA6,Protection of biodiversity and landscapes,84300000.0,8700000.0,2200000.0,10900000.0,95200000.0
2017,SI,Slovenia,CEPA3,Waste management,5700000.0,10800000.0,40200000.0,51000000.0,56700000.0
2014,CH,Switzerland,CEPA9,Other environmental protection activities,,12600000.0,,12600000.0,12600000.0
2017,SI,Slovenia,CEPA8,Environmental research and development,9900000.0,0.0,0.0,0.0,9900000.0
2018,SE,Sweden,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,43000000.0,0.0,113600000.0,113600000.0,156600000.0
2021,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),5300000.0,0.0,28900000.0,28900000.0,34200000.0
2020,SI,Slovenia,CEPA2,Wastewater management,76400000.0,1300000.0,52100000.0,53400000.0,129800000.0
2021,BE,Belgium,CEPA8,Environmental research and development,56100000.0,3000000.0,66300000.0,69300000.0,125400000.0
2020,LV,Latvia,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,1100000.0,600000.0,1700000.0,1700000.0
2021,RO,Romania,CEPA4,"Protection and remediation of soil, groundwater and surface water",8300000.0,400000.0,52800000.0,53200000.0,61500000.0
2021,CH,Switzerland,CEPA5,Noise and vibration abatement (excluding workplace protection),23700000.0,0.0,67400000.0,67400000.0,91100000.0
2021,SI,Slovenia,CEPA112_122,Protection of climate and ozone layer,,0.0,81000000.0,81000000.0,81000000.0
2015,LT,Lithuania,CEPA6,Protection of biodiversity and landscapes,6500000.0,0.0,200000.0,200000.0,6700000.0
2019,SI,Slovenia,CEPA2,Wastewater management,81700000.0,900000.0,43000000.0,43900000.0,125600000.0
2016,AT,Austria,CEPA6,Protection of biodiversity and landscapes,10200000.0,0.0,15100000.0,15100000.0,25300000.0
2019,FI,Finland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,8900000.0,0.0,600000.0,600000.0,9500000.0
2016,SI,Slovenia,CEPA1,Protection of ambient air and climate,100000.0,0.0,36000000.0,36000000.0,36100000.0
2015,RO,Romania,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2021,LV,Latvia,CEPA6,Protection of biodiversity and landscapes,200000.0,0.0,100000.0,100000.0,300000.0
2022,MT,Malta,CEPA3,Waste management,20600000.0,8400000.0,5200000.0,13600000.0,34200000.0
2014,RO,Romania,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2018,RO,Romania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2016,RO,Romania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2019,RO,Romania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2017,RO,Romania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2021,LT,Lithuania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,58600000.0,0.0,0.0,0.0,58600000.0
2020,RO,Romania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2022,RO,Romania,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2021,RO,Romania,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2021,RO,Romania,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2016,FI,Finland,CEPA7,Protection against radiation (excluding external safety),2900000.0,,,0.0,2900000.0
2021,SE,Sweden,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,50100000.0,0.0,146500000.0,146500000.0,196600000.0
2022,EL,Greece,CEPA1,Protection of ambient air and climate,0.0,0.0,7900000.0,7900000.0,7900000.0
2021,HR,Croatia,CEPA6,Protection of biodiversity and landscapes,1300000.0,0.0,,0.0,1300000.0
2018,BE,Belgium,CEPA9,Other environmental protection activities,27700000.0,20800000.0,28000000.0,48800000.0,76500000.0
2015,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2018,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2016,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2016,PT,Portugal,CEPA3,Waste management,20300000.0,83500000.0,8900000.0,92400000.0,112700000.0
2019,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2017,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2020,RO,Romania,CEPA2,Wastewater management,323500000.0,1400000.0,43200000.0,44600000.0,368100000.0
2016,DE,Germany,CEPA5,Noise and vibration abatement (excluding workplace protection),,,130700000.0,130700000.0,130700000.0
2015,BE,Belgium,CEPA6,Protection of biodiversity and landscapes,53300000.0,7100000.0,2300000.0,9400000.0,62700000.0
2015,PT,Portugal,CEPA9,Other environmental protection activities,25200000.0,1100000.0,6600000.0,7700000.0,32900000.0
2014,LT,Lithuania,CEPA7,Protection against radiation (excluding external safety),72600000.0,0.0,0.0,0.0,72600000.0
2022,BE,Belgium,CEPA5,Noise and vibration abatement (excluding workplace protection),500000.0,47700000.0,26400000.0,74100000.0,74600000.0
2014,BE,Belgium,CEPA9,Other environmental protection activities,32200000.0,20500000.0,23500000.0,44000000.0,76200000.0
2018,LT,Lithuania,CEPA9,Other environmental protection activities,6400000.0,0.0,100000.0,100000.0,6500000.0
2021,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),600000.0,0.0,0.0,0.0,600000.0
2018,SI,Slovenia,CEPA2,Wastewater management,65600000.0,1100000.0,28300000.0,29400000.0,95000000.0
2022,BG,Bulgaria,CEPA6,Protection of biodiversity and landscapes,1800000.0,0.0,300000.0,300000.0,2100000.0
2014,AT,Austria,CEPA7,Protection against radiation (excluding external safety),,0.0,0.0,0.0,0.0
2015,AT,Austria,CEPA7,Protection against radiation (excluding external safety),,0.0,0.0,0.0,0.0
2016,AT,Austria,CEPA7,Protection against radiation (excluding external safety),,0.0,0.0,0.0,0.0
2017,AT,Austria,CEPA7,Protection against radiation (excluding external safety),,0.0,0.0,0.0,0.0
2017,BE,Belgium,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,29600000.0,43600000.0,73600000.0,117200000.0,146800000.0
2016,LT,Lithuania,CEPA3,Waste management,2900000.0,54700000.0,400000.0,55100000.0,58000000.0
2020,MT,Malta,CEPA9,Other environmental protection activities,200000.0,0.0,0.0,0.0,200000.0
2014,DE,Germany,CEPA6,Protection of biodiversity and landscapes,129000000.0,,77300000.0,77300000.0,206300000.0
2022,SE,Sweden,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,47400000.0,0.0,,0.0,47400000.0
2022,RO,Romania,CEPA1,Protection of ambient air and climate,13700000.0,0.0,54000000.0,54000000.0,67700000.0
2018,HR,Croatia,CEPA4,"Protection and remediation of soil, groundwater and surface water",16200000.0,200000.0,,200000.0,16400000.0
2015,SI,Slovenia,CEPA6,Protection of biodiversity and landscapes,2500000.0,0.0,2400000.0,2400000.0,4900000.0
2019,BG,Bulgaria,CEPA8,Environmental research and development,3300000.0,0.0,700000.0,700000.0,4000000.0
2021,SI,Slovenia,CEPA2,Wastewater management,90400000.0,1800000.0,35300000.0,37100000.0,127500000.0
2014,IE,Ireland,CEPA1,Protection of ambient air and climate,8500000.0,0.0,2000000.0,2000000.0,10500000.0
2022,SE,Sweden,CEPA6,Protection of biodiversity and landscapes,13400000.0,0.0,,0.0,13400000.0
2017,NO,Norway,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,19300000.0,,30800000.0,30800000.0,50100000.0
2014,SI,Slovenia,CEPA4,"Protection and remediation of soil, groundwater and surface water",9400000.0,100000.0,4800000.0,4900000.0,14300000.0
2014,BE,Belgium,CEPA4,"Protection and remediation of soil, groundwater and surface water",41100000.0,30700000.0,25500000.0,56200000.0,97300000.0
2017,LV,Latvia,CEPA6,Protection of biodiversity and landscapes,600000.0,100000.0,,100000.0,700000.0
2014,SE,Sweden,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,1500000.0,,1500000.0,1500000.0
2021,NO,Norway,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,14600000.0,0.0,,0.0,14600000.0
2015,IE,Ireland,CEPA9,Other environmental protection activities,4100000.0,,400000.0,400000.0,4500000.0
2016,RO,Romania,CEPA2,Wastewater management,210600000.0,100000.0,73900000.0,74000000.0,284600000.0
2018,SE,Sweden,CEPA1,Protection of ambient air and climate,60900000.0,0.0,256100000.0,256100000.0,317000000.0
2014,PL,Poland,CEPA6,Protection of biodiversity and landscapes,13100000.0,0.0,7000000.0,7000000.0,20100000.0
2020,NO,Norway,CEPA4,"Protection and remediation of soil, groundwater and surface water",3700000.0,2600000.0,,2600000.0,6300000.0
2021,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,16400000.0,0.0,6300000.0,6300000.0,22700000.0
2018,MT,Malta,CEPA3,Waste management,10100000.0,1000000.0,3800000.0,4800000.0,14900000.0
2019,CH,Switzerland,CEPA9,Other environmental protection activities,,9600000.0,,9600000.0,9600000.0
2022,CH,Switzerland,CEPA2,Wastewater management,608300000.0,239400000.0,91600000.0,331000000.0,939300000.0
2018,HR,Croatia,CEPA2,Wastewater management,19900000.0,19100000.0,,19100000.0,39000000.0
2016,BG,Bulgaria,CEPA9,Other environmental protection activities,900000.0,0.0,3100000.0,3100000.0,4000000.0
2021,NO,Norway,CEPA3,Waste management,70000000.0,196000000.0,,196000000.0,266000000.0
2015,RO,Romania,CEPA6,Protection of biodiversity and landscapes,0.0,0.0,2800000.0,2800000.0,2800000.0
2018,RO,Romania,CEPA5,Noise and vibration abatement (excluding workplace protection),800000.0,0.0,4100000.0,4100000.0,4900000.0
2014,BG,Bulgaria,CEPA8,Environmental research and development,300000.0,900000.0,1700000.0,2600000.0,2900000.0
2014,PL,Poland,CEPA4,"Protection and remediation of soil, groundwater and surface water",6900000.0,0.0,8300000.0,8300000.0,15200000.0
2017,SI,Slovenia,CEPA6,Protection of biodiversity and landscapes,3700000.0,0.0,7200000.0,7200000.0,10900000.0
2022,BE,Belgium,CEPA9,Other environmental protection activities,52200000.0,26300000.0,35200000.0,61500000.0,113700000.0
2018,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,8200000.0,100000.0,34000000.0,34100000.0,42300000.0
2022,MT,Malta,CEPA1,Protection of ambient air and climate,200000.0,0.0,0.0,0.0,200000.0
2015,FI,Finland,CEPA6,Protection of biodiversity and landscapes,11100000.0,0.0,,0.0,11100000.0
2022,SI,Slovenia,CEPA1,Protection of ambient air and climate,24500000.0,0.0,135900000.0,135900000.0,160400000.0
2020,BE,Belgium,CEPA7,Protection against radiation (excluding external safety),100000.0,23100000.0,0.0,23100000.0,23200000.0
2016,NO,Norway,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,7500000.0,,3500000.0,3500000.0,11000000.0
2018,PT,Portugal,CEPA2,Wastewater management,72400000.0,85000000.0,35700000.0,120700000.0,193100000.0
2020,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),100000.0,0.0,0.0,0.0,100000.0
2022,PL,Poland,CEPA8,Environmental research and development,100000.0,200000.0,2400000.0,2600000.0,2700000.0
2016,BG,Bulgaria,CEPA6,Protection of biodiversity and landscapes,100000.0,0.0,0.0,0.0,100000.0
2017,LT,Lithuania,CEPA9,Other environmental protection activities,6200000.0,100000.0,0.0,100000.0,6300000.0
2021,DE,Germany,CEPA2,Wastewater management,1799000000.0,5021000000.0,1144500000.0,6165500000.0,7964500000.0
2021,AT,Austria,CEPA3,Waste management,18100000.0,407400000.0,,407400000.0,425500000.0
2019,EL,Greece,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0.0,0.0,2300000.0,2300000.0,2300000.0
2020,EL,Greece,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0.0,0.0,2300000.0,2300000.0,2300000.0
2018,DE,Germany,CEPA1,Protection of ambient air and climate,355500000.0,0.0,897900000.0,897900000.0,1253400000.0
2020,DE,Germany,CEPA2,Wastewater management,1521000000.0,5657000000.0,1038600000.0,6695600000.0,8216600000.0
2020,AT,Austria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,41500000.0,152600000.0,,152600000.0,194100000.0
2020,IE,Ireland,CEPA6,Protection of biodiversity and landscapes,2300000.0,0.0,,0.0,2300000.0
2021,SE,Sweden,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,44800000.0,44800000.0,44800000.0
2015,IE,Ireland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,4100000.0,0.0,400000.0,400000.0,4500000.0
2021,AT,Austria,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,4700000.0,,4700000.0,4700000.0
2020,LV,Latvia,CEPA9,Other environmental protection activities,6100000.0,,100000.0,100000.0,6200000.0
2017,NO,Norway,CEPA8,Environmental research and development,16300000.0,,5500000.0,5500000.0,21800000.0
2021,FI,Finland,CEPA7,Protection against radiation (excluding external safety),200000.0,0.0,,0.0,200000.0
2016,IE,Ireland,CEPA2,Wastewater management,293600000.0,1000000.0,20000000.0,21000000.0,314600000.0
2015,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,1300000.0,55000000.0,34000000.0,89000000.0,90300000.0
2021,DE,Germany,CEPA8,Environmental research and development,504000000.0,0.0,,0.0,504000000.0
2019,SI,Slovenia,CEPA5,Noise and vibration abatement (excluding workplace protection),100000.0,0.0,4300000.0,4300000.0,4400000.0
2022,DE,Germany,CEPA6,Protection of biodiversity and landscapes,211000000.0,0.0,85300000.0,85300000.0,296300000.0
2021,IE,Ireland,CEPA4,"Protection and remediation of soil, groundwater and surface water",500000.0,300000.0,,300000.0,800000.0
2019,IE,Ireland,CEPA9,Other environmental protection activities,8200000.0,,0.0,0.0,8200000.0
2019,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,7300000.0,0.0,12800000.0,12800000.0,20100000.0
2014,PL,Poland,CEPA3,Waste management,40900000.0,346800000.0,84100000.0,430900000.0,471800000.0
2014,PT,Portugal,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,100000.0,,100000.0,100000.0
2014,DE,Germany,CEPA5,Noise and vibration abatement (excluding workplace protection),,,94100000.0,94100000.0,94100000.0
2019,PL,Poland,CEPA4,"Protection and remediation of soil, groundwater and surface water",2000000.0,0.0,17800000.0,17800000.0,19800000.0
2022,PL,Poland,CEPA2,Wastewater management,713800000.0,562200000.0,143500000.0,705700000.0,1419500000.0
2020,RO,Romania,CEPA3,Waste management,60600000.0,71200000.0,15500000.0,86700000.0,147300000.0
2022,AT,Austria,CEPA4,"Protection and remediation of soil, groundwater and surface water",600000.0,166100000.0,,166100000.0,166700000.0
2015,DE,Germany,CEPA6,Protection of biodiversity and landscapes,149000000.0,,56700000.0,56700000.0,205700000.0
2018,SE,Sweden,CEPA3,Waste management,726600000.0,264900000.0,70900000.0,335800000.0,1062400000.0
2015,SE,Sweden,CEPA4,"Protection and remediation of soil, groundwater and surface water",100000.0,3000000.0,,3000000.0,3100000.0
2022,LT,Lithuania,CEPA7,Protection against radiation (excluding external safety),66400000.0,0.0,0.0,0.0,66400000.0
2014,NO,Norway,CEPA8,Environmental research and development,6200000.0,,0.0,0.0,6200000.0
2021,CH,Switzerland,CEPA1,Protection of ambient air and climate,3900000.0,7200000.0,202800000.0,210000000.0,213900000.0
2019,FI,Finland,CEPA7,Protection against radiation (excluding external safety),1600000.0,0.0,,0.0,1600000.0
2020,DE,Germany,CEPA7,Protection against radiation (excluding external safety),4500000.0,0.0,,0.0,4500000.0
